,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,2,1,1,"Позволявам си и аз да ви поздравя за вашето тържество. Наистина е много красиво, много духовно, много вдъхновяващо и все пак да кажем, че всъщност най-важното е какво изразяваме през тези дни.",0.544280328,,,,en
1,on_p50,2,1,2,"UBIT(Units as Per Minute) is the number of seconds that a computer can wait before rendering a new scene. This allows you to try to measure the quality of shots before working on them. A good time-saver is a good filmmaker having a good clock. For example, with a low",0.544280328,,,,en
2,on_p50,2,1,3,日本語が含まれない投稿は無視されますのでご注意ください。(スパム対策),0.544280328,,,,en
3,on_p50,2,1,4,"“I have to admit, my reaction was, ‘I’m not even going to inhale.’”",0.544280328,,,,en
4,on_p50,2,1,5,,0.544280328,,,,en
5,on_p50,2,1,6,"A one-time Compliance Adjustment fee of $2,000 will be charged to every credit reporting agency/Credit Manager/Credit Broker within the period of the fine.",0.544280328,,,,en
6,on_p50,2,1,7,,0.544280328,,,,en
7,on_p50,2,1,8,2ch - DVD - DVD + - VOD - VJ - Blu-Ray - VCD - 3D - CUE - 2CH - ANIMATION - SHOW - SHOWS,0.544280328,,,,en
8,on_p50,2,1,9,We're Looking For a Successful Admin for an Adult Dating Service _ Johannesburg _ African Social _ 2018-04-28,0.544280328,,,,en
9,on_p50,2,1,10,,0.544280328,,,,en
10,on_p50,2,1,11,Next post: Morning walk,0.544280328,,,,en
11,on_p50,2,1,12,"Труп, пойманный на тайной камере, найден мертвым в Австралии",0.544280328,,,,en
12,on_p50,2,1,13,"Молоко йогуртов в йогуртнице омывается соусом и, что немаловажно, быстро растворяется в воде. Попробовать можно двумя способами.",0.544280328,,,,en
13,on_p50,2,1,14,吉林大学附属红山学院官网展馆于今年11月28日正式闭馆,0.544280328,,,,en
14,on_p50,2,1,15,"Malehumans are also more apt to exert dominance over predators than their predecessors. What is really important is that when you get to the point where you can simply go and let the other malehuman take over, that comes with it a lot of frustration.",0.544280328,,,,en
15,on_p50,2,1,16,"008453 - Accounting procedure for a firm of professional services with office in a village of Izmailovo, Tatarstan.",0.544280328,,,,en
16,on_p50,2,1,17,"Noun (acquirente di un ascendente, discendente o altro).",0.544280328,,,,en
17,on_p50,2,1,18,"科学家们建议,使用电视机当作吸烟器,以防于吸血的威胁。",0.544280328,,,,en
18,on_p50,2,1,19,_ How to find the right microwave oven for your home,0.544280328,,,,en
19,on_p50,2,1,20,"in-person training groups, trail ecology meetings, and other programs.",0.544280328,,,,en
20,on_p50,2,1,21,もっとも、何らかのメディアの用語として、あるいは一時的に、情報収集のための言語として用いられている。,0.544280328,,,,en
21,on_p50,2,1,22,ดูหนังออนไลน์ ดูหนัง HD ฟรี ตัวอย่างหนังใหม่ ดูหนังชนโรง ดูหนังชนโรง ดูหนังชนโรง โลกภาพยนตร์ หนังชนโรง หนังชนโรง โลกภาพยนตร์ หนังชนโรง โลกภาพยนตร์ โลกภาพยนตร์ โลกภาพยนตร์ โลกภาพยนตร์ โลกภาพยนตร์ โลกภาพยนตร์ ภาพยนตร์ชนโรง โลกภาพยนตร์ ,0.544280328,,,,en
22,on_p50,2,1,23,နဲ့ ဖုန်း ကိုင်ထားပါ မည်။,0.544280328,,,,en
23,on_p50,2,1,24,11 best Taxis images on Pinterest Local taxis in ahmedabad,0.544280328,,,,en
24,on_p50,2,1,25,Glass and Ceramic Tile,0.544280328,,,,en
25,on_p50,2,1,26,Establishment of a domestic and international center for the research and education of the voice and the creative arts,0.544280328,,,,en
26,on_p50,2,1,27,Ευχαριστώ πολύ για την καταπληκτική συνταγή,0.544280328,,,,en
27,on_p50,2,1,28,"Като адвокат имам няколко задачи, които трябва да реша през уикенда и поне един да пробвам да кандидатствам за работа. И да завърша всичко правилно.",0.544280328,,,,en
28,on_p50,2,1,29,,0.544280328,,,,en
29,on_p50,2,1,30,"(Source: jibberish_rocks, via stankplayer)",0.544280328,,,,en
30,on_p50,2,1,31,B&B / Guest House,0.544280328,,,,en
31,on_p50,2,1,32,ファッションは、見ていて飽きないもの。なおかつ塗りものもあって、楽しいですよね。,0.544280328,,,,en
32,on_p50,2,1,33,"Yummy, simple and delicious. It takes only half an hour for 10 minutes to make the curry. You can eat it in a bowl or bowl. We also serve it with rice, bamboo shoots, boiled egg and roasted vegetables.",0.544280328,,,,en
33,on_p50,2,1,34,(From outside the villa),0.544280328,,,,en
34,on_p50,2,1,35,Page 1 of 2 1 2 >,0.544280328,,,,en
35,on_p50,2,1,36,"Effectively, what kind of diet plan is right for you depends on your lifestyle. You can opt to choose a diet plan that includes eggs and dairy products, fruits, vegetables, whole grains and lean meats.",0.544280328,,,,en
36,on_p50,2,1,37,,0.544280328,,,,en
37,on_p50,2,1,38,"Initial Bernd Michel, WWF CEO and founding member, and historian, gives an update on the organisation’s roots in the region. “Also speaking at this year’s WWF World Conference is a great tribute to the WWF UK Board and the community in general, who have made the commitment",0.544280328,,,,en
38,on_p50,2,1,39,“I want to start a new partnership with Boxer Robotics and bring together companies like Boxer Robotics and our relationship to play a key role in furthering the robotics industry.”,0.544280328,,,,en
39,on_p50,2,1,40,,0.544280328,,,,en
40,on_p50,2,1,41,Вопросы про информатику и дизайн,0.544280328,,,,en
41,on_p50,2,1,42,궁리 끝에 만난 신부님과 외교관이 베이징 현지에서 집으로 온 신랑과 신부님의 내외를 환대했다고 합니다. 베이징 현지에 온 신랑과 신부님의 음식을 담아내고 가족들을 위해 설과 행복,0.544280328,,,,en
42,on_p50,2,1,43,Não há espaço para mais de uma pessoa,0.544280328,,,,en
43,on_p50,2,1,44,"Това е макроскопична частица в ъгъл на проекция на видимата повърхност. Тя е включена в постоянен кръг, в който е наречена крива на инфрачервения лъч.",0.544280328,,,,en
